Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,BB_Bant_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,EMA_200_Durumu,RSI,StochRSI,TSI
MERCN,21.14,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 20.14 (%4.7 altta) | EMA55 Direnç: 21.66 (%2.4 üstte),-,-,30.43,47.61,30.01,0.16
MERIT,16.38,🔴 Düşüş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 15.67 (%4.3 altta) | EMA5 Direnç: 16.84 (%2.8 üstte),-,-,39.73,46.94,29.12,0.3
MERKO,1.37,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 1.56 (%13.6 üstte),-,-,-86.09,20.53,0.0,-0.96
METRO,7.46,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 6.06 (%18.8 altta) | EMA21 Direnç: 7.55 (%1.2 üstte),-,-,101.0,52.01,27.56,0.65
MEYSU,10.69,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 12.81 (%19.8 üstte),-,-,-,40.07,6.28,-0.95
MGROS,625.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 589.47 (%5.8 altta) | EMA5 Direnç: 633.90 (%1.3 üstte),150.78-162.32 (%74.1 altta),-,55.32,49.34,5.55,-0.6
MHRGY,3.36,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Direnç: 3.49 (%4.0 üstte),2.54-3.08 (%8.4 altta),-,-,41.03,6.03,-0.53
MIATK,30.82,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Direnç: 31.68 (%2.8 üstte),-,56.45-65.75 (%83.2 üstte),-2.73,37.22,8.71,-0.8
MMCAS,61.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 42.70 (%30.1 altta) | EMA100 Direnç: 62.27 (%1.9 üstte),2.37-2.62 (%95.7 altta),-,43.09,42.42,74.14,-0.5
MNDRS,10.43,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 10.32 (%1.1 altta) | EMA5 Direnç: 10.91 (%4.6 üstte),-,-,1.07,32.69,2.46,-0.86
MNDTR,5.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,-0.81,EMA5 Direnç: 5.47 (%5.6 üstte),4.91-6.31 (fiyat bandın içinde!),6.54-7.93 (%26.3 üstte),-46.72,35.65,1.4,-0.79
MOBTL,14.14,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 13.41 (%5.2 altta) | EMA5 Direnç: 14.29 (%1.1 üstte),3.42-4.19 (%70.4 altta),-,108.92,57.72,14.16,0.07
MOGAN,16.98,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 16.47 (%3.0 altta),7.66-7.95 (%53.2 altta),-,-,64.09,65.6,0.57
MOPAS,28.68,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,🚨Fiyat Bandın Altında!,-1.15,EMA5 Direnç: 31.38 (%9.4 üstte),-,-,-,33.73,1.46,-0.93
MPARK,405.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 366.93 (%9.4 altta) | EMA55 Direnç: 405.64 (%0.2 üstte),6.00-71.00 (%82.5 altta),-,51.66,43.89,1.29,-0.87
MRGYO,1.31,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 1.42 (%8.8 üstte),1.23-1.61 (fiyat bandın içinde!),-,-24.24,34.49,8.97,-0.82
MRSHL,1534.0,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 1268.81 (%17.3 altta) | EMA100 Direnç: 1574.76 (%2.7 üstte),183.50-200.40 (%86.9 altta),-,20.9,46.44,14.16,0.46
MSGYO,6.43,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA21 Destek: 6.37 (%1.0 altta),-,-,63.78,51.25,20.22,-0.4
MTRKS,26.28,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA55 Destek: 24.44 (%7.0 altta) | EMA21 Direnç: 26.42 (%0.5 üstte),4.85-5.80 (%77.9 altta),28.80-35.13 (%9.6 üstte),39.18,51.16,24.46,0.67
MTRYO,8.98,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 8.58 (%4.5 altta) | EMA55 Direnç: 9.30 (%3.6 üstte),6.03-6.66 (%25.8 altta),-,30.95,42.91,6.24,0.05
MZHLD,5.32,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-1.07,EMA5 Direnç: 5.56 (%4.4 üstte),-,8.31-9.35 (%56.2 üstte),-21.42,32.61,0.0,-0.98
NATEN,5.91,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Altında!,-0.09,EMA5 Direnç: 6.28 (%6.2 üstte),-,9.72-11.79 (%64.4 üstte),-15.52,31.41,6.27,-0.93
NETAS,64.45,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 63.94 (%0.8 altta),-,89.80-97.15 (%39.3 üstte),22.88,50.93,28.23,-0.57
NETCD,127.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA21 Direnç: 138.01 (%8.7 üstte),-,-,-,55.5,,-0.4
NIBAS,3.8,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 3.55 (%6.5 altta) | EMA5 Direnç: 4.10 (%7.9 üstte),-,-,6.95,37.05,1.08,-0.92
NTGAZ,11.21,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 10.43 (%6.9 altta) | EMA5 Direnç: 11.43 (%2.0 üstte),3.65-3.91 (%65.1 altta),-,65.13,47.97,2.42,-0.72
NTHOL,45.56,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 44.50 (%2.3 altta),8.49-10.95 (%76.0 altta),46.62-53.05 (%2.3 üstte),42.58,54.98,71.33,0.77
NUGYO,9.36,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 9.09 (%2.9 altta) | EMA5 Direnç: 9.49 (%1.3 üstte),5.94-7.46 (%20.3 altta),-,10.92,47.15,22.36,-0.32
NUHCM,216.7,🟢 Yükseliş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 187.80 (%13.3 altta) | EMA5 Direnç: 220.26 (%1.6 üstte),196.51-210.92 (%2.7 altta),-,15.39,44.04,17.4,-0.62
OBAMS,4.93,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 5.40 (%9.5 üstte),-,-,-,27.91,8.06,-0.97
OBASE,40.4,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 39.32 (%2.7 altta) | EMA5 Direnç: 41.62 (%3.0 üstte),-,-,24.37,53.6,74.69,0.57
ODAS,7.84,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 7.49 (%4.4 altta) | EMA5 Direnç: 8.18 (%4.3 üstte),-,9.64-11.06 (%23.0 üstte),23.1,55.28,21.27,0.57
ODINE,2500.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,-,-,🚨Fiyat Bandın Üzerinde!,0.19,EMA5 Destek: 2217.87 (%11.3 altta),-,-,-,93.05,85.62,0.97
OFSYM,50.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Direnç: 51.69 (%3.4 üstte),34.97-37.14 (%25.7 altta),-,-,37.54,0.0,-0.75
ONCSM,252.75,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 235.91 (%6.7 altta) | EMA5 Direnç: 259.32 (%2.6 üstte),77.95-81.70 (%67.7 altta),-,-,47.38,13.13,-0.63
ONRYT,58.4,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 61.65 (%5.6 üstte),-,-,-,42.39,8.3,-0.53
ORCAY,3.77,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 4.02 (%6.5 üstte),-,9.25-11.39 (%145.4 üstte),-54.31,41.49,25.54,-0.49
ORGE,101.4,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 98.36 (%3.0 altta) | EMA5 Direnç: 106.52 (%5.0 üstte),66.75-68.30 (%32.6 altta),-,68.34,55.84,2.41,0.5
ORMA,167.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 142.91 (%14.4 altta) | EMA5 Direnç: 173.97 (%4.2 üstte),142.40-154.00 (%7.8 altta),202.10-273.75 (%21.0 üstte),16.86,43.54,1.89,-0.44
ORZAX,104.0,-,-,-,-,-,-,-,-,-,-,-,-,,,
OSMEN,7.8,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Direnç: 7.99 (%2.5 üstte),-,295.18-369.33 (%3684.3 üstte),-83.28,47.18,70.44,0.62
OSTIM,1.57,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-6.15,EMA200 Direnç: 1.66 (%5.5 üstte),0.28-0.33 (%79.1 altta),2.89-3.36 (%84.0 üstte),-5.24,28.84,0.0,-0.89
OTKAR,305.0,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🚨Fiyat Bandın Altında!,-3.17,EMA5 Direnç: 329.73 (%8.1 üstte),-,485.00-540.00 (%59.0 üstte),-12.48,34.5,0.0,-0.8
OTTO,178.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 185.78 (%4.3 üstte),-,457.75-507.50 (%157.0 üstte),-34.79,30.06,28.67,-0.89
OYAKC,20.3,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 16.35 (%19.5 altta) | EMA5 Direnç: 20.67 (%1.8 üstte),-,-,24.19,40.12,25.6,-0.73
OYAYO,42.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🚨Fiyat Bandın Altında!,-2.16,EMA100 Destek: 41.77 (%1.7 altta) | EMA5 Direnç: 46.03 (%8.3 üstte),-,-,32.61,38.93,15.95,-0.8
OYLUM,7.55,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 7.38 (%2.3 altta) | EMA5 Direnç: 7.97 (%5.5 üstte),-,-,2.33,38.72,15.14,-0.76
OYYAT,33.52,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,-0.46,EMA200 Direnç: 36.94 (%10.2 üstte),24.21-30.54 (%8.9 altta),-,-9.25,30.09,0.0,-0.98
OZATD,3880.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,-,-,🚨Fiyat Bandın Üzerinde!,16.0,EMA5 Destek: 2897.39 (%25.3 altta),-,-,-,96.96,91.19,0.94
OZGYO,2.09,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 2.02 (%3.4 altta) | EMA5 Direnç: 2.13 (%2.0 üstte),1.02-1.29 (%38.2 altta),-,37.97,48.61,3.24,-0.5
OZKGY,12.69,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 12.36 (%2.6 altta) | EMA55 Direnç: 13.23 (%4.2 üstte),-,14.41-15.77 (%13.5 üstte),27.93,44.8,27.31,0.34
OZRDN,27.9,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 23.38 (%16.2 altta) | EMA21 Direnç: 29.58 (%6.0 üstte),7.45-8.05 (%71.1 altta),-,103.98,49.13,21.59,-0.61
OZSUB,35.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 32.46 (%7.3 altta),-,-,-,72.95,50.58,0.82
OZYSR,12.31,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 12.18 (%1.0 altta) | EMA5 Direnç: 12.86 (%4.4 üstte),-,-,-,52.56,46.22,0.54
PAGYO,166.4,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 162.13 (%2.6 altta),-,-,166.84,69.91,21.16,0.9
PAHOL,1.32,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🚨Fiyat Bandın Altında!,-1.51,EMA5 Direnç: 1.41 (%7.0 üstte),-,-,-,35.02,1.37,-0.86
PAMEL,78.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 81.62 (%4.5 üstte),74.85-84.60 (fiyat bandın içinde!),175.50-199.90 (%124.7 üstte),-30.91,42.12,8.97,-0.56
PAPIL,11.57,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-6.88,EMA5 Direnç: 13.27 (%14.7 üstte),-,-,-14.25,30.42,0.0,-0.87
PARSN,75.15,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,-1.24,EMA5 Direnç: 79.92 (%6.4 üstte),-,85.75-93.85 (%14.1 üstte),-6.29,35.98,0.0,-0.5
PASEU,155.0,🔥 AL (Taze Kırılım),🔥 GÜÇLÜ AL (Taze Kırılım),-,-,-,⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,6.47,EMA5 Destek: 122.44 (%21.0 altta),-,-,-,61.89,60.79,0.13
PATEK,19.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 20.79 (%9.4 üstte),14.67-16.39 (%13.7 altta),-,-,43.26,0.0,-0.54
PCILT,33.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 31.22 (%5.4 altta) | EMA5 Direnç: 33.13 (%0.4 üstte),-,-,91.46,58.93,24.24,0.21
PEKGY,14.73,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 14.61 (%0.8 altta),-,-,133.79,57.15,45.26,-0.06
PENGD,9.7,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 9.27 (%4.5 altta) | EMA55 Direnç: 10.19 (%5.0 üstte),6.33-8.16 (%15.9 altta),-,21.39,41.59,0.0,-0.96
PENTA,12.82,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 13.40 (%4.6 üstte),12.29-14.09 (fiyat bandın içinde!),53.78-78.72 (%319.5 üstte),-39.18,39.22,4.45,-0.81
PETKM,19.12,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 19.03 (%0.5 altta) | EMA55 Direnç: 19.60 (%2.5 üstte),15.18-18.61 (%2.7 altta),-,10.81,45.94,22.12,-0.74
PETUN,10.78,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 9.57 (%11.2 altta) | EMA100 Direnç: 11.26 (%4.5 üstte),7.70-9.35 (%13.3 altta),-,12.67,39.71,6.07,-0.81
PGSUS,153.0,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-1.81,EMA200 Direnç: 161.19 (%5.4 üstte),-,251.00-264.50 (%64.1 üstte),-5.08,32.52,6.39,-0.66
PINSU,10.45,🟢 Yükseliş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA100 Destek: 9.65 (%7.6 altta) | EMA55 Direnç: 10.80 (%3.4 üstte),5.20-5.57 (%46.7 altta),-,44.12,43.47,34.61,-0.77
PKART,120.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA21 Destek: 118.90 (%0.9 altta) | EMA5 Direnç: 126.78 (%5.7 üstte),14.85-17.95 (%85.0 altta),-,84.37,53.7,4.91,-0.83
PKENT,127.2,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-1.38,EMA5 Direnç: 135.61 (%6.6 üstte),88.80-109.10 (%14.2 altta),-,-34.72,32.78,0.0,-0.9
PLTUR,20.66,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 21.97 (%6.3 üstte),-,-,-,39.89,0.28,-0.79
PNLSN,46.9,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA5 Destek: 46.40 (%1.1 altta),36.08-40.25 (%14.2 altta),47.76-56.08 (%1.8 üstte),10.68,54.23,65.21,0.09
PNSUT,10.68,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 9.73 (%8.9 altta) | EMA100 Direnç: 11.31 (%5.9 üstte),7.73-9.05 (%15.3 altta),-,9.73,39.83,4.09,-0.84
POLHO,21.1,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA21 Destek: 20.39 (%3.3 altta) | EMA5 Direnç: 21.24 (%0.7 üstte),2.05-2.48 (%88.2 altta),-,146.67,57.27,52.79,0.55
POLTK,4550.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA5 Direnç: 4885.84 (%7.4 üstte),-,5170.00-5725.00 (%13.6 üstte),-25.25,38.28,7.52,-0.53
PRDGS,7.16,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA55 Destek: 6.94 (%3.1 altta) | EMA5 Direnç: 7.27 (%1.5 üstte),4.35-5.32 (%25.7 altta),-,8.58,49.21,17.12,-0.68
PRKAB,33.14,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,-0.48,EMA200 Direnç: 34.48 (%4.0 üstte),25.00-30.48 (%8.0 altta),-,-3.89,39.85,4.34,-0.81
PRKME,17.12,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,0,EMA200 Destek: 16.93 (%1.1 altta) | EMA5 Direnç: 18.27 (%6.7 üstte),15.80-16.70 (%2.5 altta),21.24-25.47 (%24.1 üstte),1.15,44.66,11.82,-0.15
PRZMA,65.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚪ Karışık / Testere Piyasası,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,0,EMA21 Destek: 47.59 (%27.3 altta) | EMA5 Direnç: 66.84 (%2.0 üstte),11.07-13.97 (%78.7 altta),-,307.91,70.53,26.02,0.88
